,id,clone_url,created_at,description,full_name,language,name,size,stargazers_count,updated_at,forks_count
4466,114324064,https://github.com/yutxie/cpu-riscv.git,2017-12-15 03:41:01+00:00,ACM Class 2017 Computer Architecture,yutxie/cpu-riscv,Verilog,cpu-riscv,68,10,2023-01-28 16:28:57+00:00,1
4467,116401527,https://github.com/egienvalue/MIPS_R10K_Processor.git,2018-01-05 15:54:12+00:00,2-core MIPS R10K OoO Processor with Snooping MSI and Pipeline Bus,egienvalue/MIPS_R10K_Processor,Verilog,MIPS_R10K_Processor,11288,9,2024-10-13 20:13:09+00:00,4
4468,121021251,https://github.com/mmicko/workshop_badge.git,2018-02-10 14:15:37+00:00,Proposal for FPGA workshop badge for Hackaday Belgrade 2018,mmicko/workshop_badge,Verilog,workshop_badge,576,9,2019-03-20 10:19:44+00:00,2
4469,118480210,https://github.com/mrehkopf/n64rgb-1.git,2018-01-22 16:03:40+00:00,Everything around N64 and RGB,mrehkopf/n64rgb-1,Verilog,n64rgb-1,14452,9,2024-05-04 01:41:53+00:00,17
4470,115950961,https://github.com/daveshah1/pmods.git,2018-01-01 22:00:15+00:00,PMODs primarily for demo usage with icestorm,daveshah1/pmods,Verilog,pmods,283,9,2024-04-04 22:17:22+00:00,4
4471,114091260,https://github.com/TimerChen/CPU_RISC-V.git,2017-12-13 07:56:42+00:00,My simple CPU designed on Basys3 with RISC-V standard.,TimerChen/CPU_RISC-V,Verilog,CPU_RISC-V,12919,9,2024-09-24 05:49:11+00:00,3
4472,114504428,https://github.com/hanchenye/fft-kernel.git,2017-12-17 02:38:39+00:00,64b FFT IP in verilog for FPGA,hanchenye/fft-kernel,Verilog,fft-kernel,17,9,2024-07-01 14:47:44+00:00,2
4473,121078394,https://github.com/0x2fed/FPGA-GroestlCoin-Miner.git,2018-02-11 03:06:00+00:00,An Open Source FPGA GroestlCoin Miner,0x2fed/FPGA-GroestlCoin-Miner,Verilog,FPGA-GroestlCoin-Miner,27,8,2023-07-17 21:55:34+00:00,13
4474,120438608,https://github.com/jatinmandav/Verilog-HDL.git,2018-02-06 10:27:25+00:00,Programs based on Verilog - Hardware Description Language,jatinmandav/Verilog-HDL,Verilog,Verilog-HDL,23,8,2024-10-18 09:29:38+00:00,1
4475,113660309,https://github.com/cudnn/USBtoMIPI.git,2017-12-09 10:15:14+00:00,- Use FPGA to implement MIPI interface; - Get command from PC through USB communication; - Decode command in FPGA,cudnn/USBtoMIPI,Verilog,USBtoMIPI,4374,8,2024-05-25 04:55:12+00:00,10
4476,119126104,https://github.com/WanQiyang/mips-cpu.git,2018-01-27 02:46:15+00:00,UCAS 2017秋 计算机体系结构实验 MIPS流水线CPU,WanQiyang/mips-cpu,Verilog,mips-cpu,4447,8,2024-09-18 09:30:39+00:00,2
4477,120851390,https://github.com/SYZYGYfpga/brain-sample-hdl.git,2018-02-09 03:27:43+00:00,A repository used to store and maintain the HDL for the samples included with the Brain-1,SYZYGYfpga/brain-sample-hdl,Verilog,brain-sample-hdl,51,8,2023-12-03 11:26:15+00:00,4
4478,114811571,https://github.com/dillonhuff/VerilogToCoreIR.git,2017-12-19 21:12:03+00:00,Experimenting with yosys verilog frontend to coreir,dillonhuff/VerilogToCoreIR,Verilog,VerilogToCoreIR,327,7,2024-09-14 03:14:23+00:00,2
4479,117902949,https://github.com/jacketizer/am2900-verilog.git,2018-01-17 22:58:15+00:00,The Am2900 Family IC's implemented in Verilog,jacketizer/am2900-verilog,Verilog,am2900-verilog,7,7,2024-03-22 02:39:31+00:00,1
4480,115752279,https://github.com/MiSTer-devel/Arcade-BurgerTime_MiSTer.git,2017-12-29 20:33:15+00:00,Arcade: Burger Time for MiSTer,MiSTer-devel/Arcade-BurgerTime_MiSTer,Verilog,Arcade-BurgerTime_MiSTer,10904,7,2024-05-26 04:26:13+00:00,14
4481,116954149,https://github.com/alaattinyilmaz/vending-machine.git,2018-01-10 12:21:36+00:00,Vending Machine implementation on FPGA.,alaattinyilmaz/vending-machine,Verilog,vending-machine,202,7,2024-10-22 13:12:10+00:00,0
4482,119582084,https://github.com/TianheYu/SMEM_Fully_Pipelined_Design.git,2018-01-30 19:13:26+00:00,"SMEM++, A Fully Pipelined and Time-Multiplexed SMEM Seeding Accelerator for Genome Sequencing",TianheYu/SMEM_Fully_Pipelined_Design,Verilog,SMEM_Fully_Pipelined_Design,447,7,2024-09-11 17:43:00+00:00,3
4483,118895561,https://github.com/BXYMartin/MIPS-CPU.git,2018-01-25 10:01:08+00:00,Xilinx Project for MIPS CPU,BXYMartin/MIPS-CPU,Verilog,MIPS-CPU,5693,7,2023-05-08 17:14:51+00:00,0
4484,114642856,https://github.com/sanketny8/Processor_32bit_RISC_verilog.git,2017-12-18 13:12:47+00:00,Single cycle processor in verilog.,sanketny8/Processor_32bit_RISC_verilog,Verilog,Processor_32bit_RISC_verilog,762,7,2024-10-02 15:28:05+00:00,3
4485,119326560,https://github.com/bwyogatama/OCR-for-Handwritten-Mathematical-Expressions-Using-FPGA.git,2018-01-29 03:27:17+00:00,,bwyogatama/OCR-for-Handwritten-Mathematical-Expressions-Using-FPGA,Verilog,OCR-for-Handwritten-Mathematical-Expressions-Using-FPGA,265,7,2024-09-12 15:51:53+00:00,5
4486,117263889,https://github.com/SergejShatilov/sdfm.git,2018-01-12 16:31:22+00:00,sigma-delta demodulator (verilog),SergejShatilov/sdfm,Verilog,sdfm,51,7,2024-06-12 16:40:03+00:00,1
4487,115247408,https://github.com/shreytdoshi/tcp-ip.git,2017-12-24 07:32:20+00:00,A simplified version of TCP/IP protocol using Triple Speed Ethernet on NIOS II System over FPGAs,shreytdoshi/tcp-ip,Verilog,tcp-ip,46664,6,2023-09-19 20:47:46+00:00,1
4488,120990588,https://github.com/brandon-t-nguyen/lc3-hw.git,2018-02-10 06:21:50+00:00,Hardware implementation of Yale Patt's LC-3 educational ISA,brandon-t-nguyen/lc3-hw,Verilog,lc3-hw,97,6,2024-08-30 03:26:51+00:00,0
4489,114377610,https://github.com/libertyeagle/fpga_snake.git,2017-12-15 14:10:17+00:00,FPGA Implementation of Snake Game on Nexys3,libertyeagle/fpga_snake,Verilog,fpga_snake,38322,6,2021-12-29 08:05:49+00:00,2
4490,118579912,https://github.com/muweilin/emmc_test.git,2018-01-23 08:20:23+00:00,,muweilin/emmc_test,Verilog,emmc_test,15504,6,2024-03-19 10:15:33+00:00,6
4491,115074071,https://github.com/HoshinoTouko/MultiCycleCPU_MIPS.git,2017-12-22 03:49:05+00:00,,HoshinoTouko/MultiCycleCPU_MIPS,Verilog,MultiCycleCPU_MIPS,3718,6,2024-09-19 11:37:22+00:00,2
4492,117783692,https://github.com/2122aaor/shakti_custom.git,2018-01-17 04:25:29+00:00,testbed for modifications on the family of RISCV processors under the shakti_public bitbucket repository ,2122aaor/shakti_custom,Verilog,shakti_custom,37227,6,2022-06-22 00:06:39+00:00,5
4493,119045582,https://github.com/secworks/cbc.git,2018-01-26 11:45:53+00:00,CBC block cipher mode of operation for AES.,secworks/cbc,Verilog,cbc,35,6,2023-12-05 11:35:27+00:00,4
4494,115162999,https://github.com/RayCiel/RISCV_CPU.git,2017-12-23 01:45:55+00:00,A simple CPU designed on Basys3 with RISC-V standard.,RayCiel/RISCV_CPU,Verilog,RISCV_CPU,967,6,2024-02-11 10:21:14+00:00,0
4495,120129768,https://github.com/ahegazy/HDL.git,2018-02-03 21:07:40+00:00,"This repository contains scripts that I create through my digital design course in Verilog, VHDL, SystemVerilog etc..",ahegazy/HDL,Verilog,HDL,214,6,2023-07-25 08:05:45+00:00,2
4496,117796784,https://github.com/randysuen/heap_sorting.git,2018-01-17 06:49:57+00:00,this is a heap sorting RTL module in verilog,randysuen/heap_sorting,Verilog,heap_sorting,1565,5,2023-12-12 06:46:18+00:00,1
4497,115067157,https://github.com/devKyanon/1G_CML_OpenFlow.git,2017-12-22 02:22:28+00:00,OpenFlow switch for NetFPGA 1G CML,devKyanon/1G_CML_OpenFlow,Verilog,1G_CML_OpenFlow,18721,5,2023-10-31 02:58:48+00:00,6
4498,113344787,https://github.com/alangarf/tm1637-verilog.git,2017-12-06 17:07:56+00:00,A basic verilog driver for the TM1637 LED driver chip,alangarf/tm1637-verilog,Verilog,tm1637-verilog,29,5,2024-06-11 12:14:31+00:00,1
4499,115914109,https://github.com/Anprivate/al422-bam.git,2018-01-01 11:07:51+00:00,Led panel FPGA controller with BAM,Anprivate/al422-bam,Verilog,al422-bam,3586,5,2024-01-07 10:40:31+00:00,0
4500,115495459,https://github.com/Jinglei-Cheng-THU/AES_ASIC.git,2017-12-27 07:40:32+00:00,,Jinglei-Cheng-THU/AES_ASIC,Verilog,AES_ASIC,2595,5,2023-03-10 09:39:03+00:00,2
4501,115232359,https://github.com/kuanwoo/SYMPL64_FloatingPoint_RISC-.git,2017-12-24 01:26:03+00:00," SYMPLYON 64-bit GP-GPU Compute Unit ISA and synthesizable Verilog RTL model for IEEE754-2008 Compute applications.  This is a single floating-point compute unit with four, interleaving threads.  It features FloPoCo-generated floating-point operators.",kuanwoo/SYMPL64_FloatingPoint_RISC-,Verilog,SYMPL64_FloatingPoint_RISC-,1752,5,2022-06-05 08:17:12+00:00,1
4502,116866011,https://github.com/META-DREAMER/Qwik-e-Classifier.git,2018-01-09 20:15:54+00:00,Realtime Object Classification using Custom AI Hardware Accelerator ,META-DREAMER/Qwik-e-Classifier,Verilog,Qwik-e-Classifier,97081,5,2021-07-29 05:23:16+00:00,2
4503,114943225,https://github.com/tom66/fpgascope.git,2017-12-21 00:16:57+00:00,A very basic FPGA oscilloscope for the DE1-SoC Altera FPGA Development Board,tom66/fpgascope,Verilog,fpgascope,215,5,2024-09-05 05:45:44+00:00,5
4504,117186919,https://github.com/ataradov/max10_bb.git,2018-01-12 03:22:34+00:00,Altera MAX 10 Breakout Board,ataradov/max10_bb,Verilog,max10_bb,145,5,2024-08-13 09:52:49+00:00,3
4505,113582216,https://github.com/miRoox/HIT-DigitalElectronicTechnology.git,2017-12-08 14:20:19+00:00,哈工大《数字电子技术基础》+《数字电子技术基础实验》,miRoox/HIT-DigitalElectronicTechnology,Verilog,HIT-DigitalElectronicTechnology,722,5,2024-10-18 11:45:28+00:00,2
4506,113654920,https://github.com/regttycomit/PS2_CXD9731_HDD_ADAPTOR.git,2017-12-09 08:37:14+00:00,Hardware rebuild partial function of the CXD9731 chip,regttycomit/PS2_CXD9731_HDD_ADAPTOR,Verilog,PS2_CXD9731_HDD_ADAPTOR,87,5,2024-04-16 06:00:08+00:00,0
4507,121105561,https://github.com/TeamHarekaze/HarekazeCTF2018-problems.git,2018-02-11 09:07:27+00:00,Harekaze CTF 2018 problems,TeamHarekaze/HarekazeCTF2018-problems,Verilog,HarekazeCTF2018-problems,3031,5,2021-03-25 08:46:25+00:00,2
4508,113449723,https://github.com/kingstacker/second_counter.git,2017-12-07 12:43:23+00:00,数字秒表的FPGA实现,kingstacker/second_counter,Verilog,second_counter,8,4,2024-06-11 01:01:01+00:00,2
4509,117931499,https://github.com/mera-desh-mahan/vedicMultiplier.git,2018-01-18 04:17:39+00:00,This project implements a hardware design of a high speed Multiplier using techniques of Vedic Mathematics that improves the overall performance of any arithmetic unit. ,mera-desh-mahan/vedicMultiplier,Verilog,vedicMultiplier,6,4,2023-12-07 02:10:06+00:00,5
4510,114561667,https://github.com/mattvenn/nco.git,2017-12-17 19:10:50+00:00,numerically controlled oscillator,mattvenn/nco,Verilog,nco,2,4,2023-11-15 16:04:59+00:00,0
4511,118638687,https://github.com/EECS150/fpga_labs_sp18.git,2018-01-23 16:40:34+00:00,"FPGA lab skeleton code for EECS151/251A, Spring 2018",EECS150/fpga_labs_sp18,Verilog,fpga_labs_sp18,4245,4,2023-01-28 13:18:00+00:00,1
4512,119099946,https://github.com/bikerglen/arty-robot-arm-ping-pong-balls.git,2018-01-26 20:29:45+00:00,,bikerglen/arty-robot-arm-ping-pong-balls,Verilog,arty-robot-arm-ping-pong-balls,25,4,2022-04-28 22:45:30+00:00,1
4513,117032454,https://github.com/djrmlrfs/cpu-rsicv.git,2018-01-11 01:20:47+00:00,,djrmlrfs/cpu-rsicv,Verilog,cpu-rsicv,12,4,2023-05-25 07:49:12+00:00,1
4514,117945452,https://github.com/Raamakrishnan/minuteCore.git,2018-01-18 07:01:52+00:00,A basic 5-stage pipelined RV32I core in Verilog,Raamakrishnan/minuteCore,Verilog,minuteCore,85,4,2022-07-24 08:15:51+00:00,0
4515,116478018,https://github.com/pankajk1997/1x3_Router.git,2018-01-06 11:37:26+00:00,A secure 1x3 mini Router designed in Verilog,pankajk1997/1x3_Router,Verilog,1x3_Router,20,4,2024-02-01 07:32:57+00:00,3
4516,115837791,https://github.com/kamat900/puf-1.git,2017-12-31 02:32:15+00:00,Hardware PUF FPGA implementation,kamat900/puf-1,Verilog,puf-1,32787,4,2023-04-23 23:53:02+00:00,2
4517,116844237,https://github.com/poweihuang17/opensparc_riscv.git,2018-01-09 16:55:07+00:00,porting opensparc t2 to risc-v. Change its front end from sparc to rv64.,poweihuang17/opensparc_riscv,Verilog,opensparc_riscv,380,4,2024-03-08 07:27:39+00:00,0
4518,113756623,https://github.com/cerkit/FPGAForFun.git,2017-12-10 14:28:38+00:00,FPGA Projects,cerkit/FPGAForFun,Verilog,FPGAForFun,1361,4,2020-10-22 11:41:05+00:00,3
4519,115818580,https://github.com/leibohan/MIPS-MULTICYCLE.git,2017-12-30 19:30:30+00:00,A Homework to write a simple multicyle CPU for MIPS structure under cerilog language,leibohan/MIPS-MULTICYCLE,Verilog,MIPS-MULTICYCLE,158,3,2019-01-03 12:46:18+00:00,0
4520,118632426,https://github.com/asimahsan1990/Lenet_Accelerator.git,2018-01-23 15:52:00+00:00,,asimahsan1990/Lenet_Accelerator,Verilog,Lenet_Accelerator,115541,3,2023-10-05 10:54:30+00:00,12
4521,114553631,https://github.com/zqzten/Pipelined-MIPS-CPU.git,2017-12-17 17:01:37+00:00,A Verilog implementation of a simplified pipelined MIPS CPU.,zqzten/Pipelined-MIPS-CPU,Verilog,Pipelined-MIPS-CPU,1102,3,2024-02-24 04:19:55+00:00,0
4522,113609096,https://github.com/reedjosh/Bluetooth_Project.git,2017-12-08 19:17:31+00:00,Bluetooth via an HC-05 on the DE0-Nano,reedjosh/Bluetooth_Project,Verilog,Bluetooth_Project,166,3,2024-03-23 04:45:30+00:00,0
4523,118175582,https://github.com/DOOKNET/AM.git,2018-01-19 20:34:13+00:00,AM调制解调的FPGA实现,DOOKNET/AM,Verilog,AM,28065,3,2024-08-05 06:55:35+00:00,0
4524,116493102,https://github.com/ryutakashino/MtxMul8_DigilentLinux_on_ZYBO.git,2018-01-06 15:20:07+00:00,8x8の行列積をFPGAで解く,ryutakashino/MtxMul8_DigilentLinux_on_ZYBO,Verilog,MtxMul8_DigilentLinux_on_ZYBO,832,3,2022-07-26 01:08:47+00:00,0
4525,118471087,https://github.com/sanketny8/Pipelined_Processer_RISC_32_Verilog.git,2018-01-22 14:52:37+00:00,Pipelined version of Single Cycle Processor.,sanketny8/Pipelined_Processer_RISC_32_Verilog,Verilog,Pipelined_Processer_RISC_32_Verilog,788,3,2024-10-20 12:14:32+00:00,0
4526,115177032,https://github.com/JonathanGWesterfield/ECEN350.git,2017-12-23 06:52:08+00:00,,JonathanGWesterfield/ECEN350,Verilog,ECEN350,1221,3,2022-09-21 22:15:49+00:00,4
4527,120100339,https://github.com/tedyapo/TinyFPGA-game-console.git,2018-02-03 14:52:18+00:00,VGA game console for use with TinyFPGA A-series modules,tedyapo/TinyFPGA-game-console,Verilog,TinyFPGA-game-console,125,3,2022-10-29 09:24:39+00:00,0
4528,120483935,https://github.com/matthiasbock/ice40up5k-playground.git,2018-02-06 16:02:00+00:00,Playing around with Lattice iCE40UP5K-B-EVN and iCEstorm,matthiasbock/ice40up5k-playground,Verilog,ice40up5k-playground,20,3,2022-05-16 08:12:35+00:00,0
4529,114856850,https://github.com/Hzfengsy/RISC-V.git,2017-12-20 07:27:07+00:00,,Hzfengsy/RISC-V,Verilog,RISC-V,470,3,2020-02-01 04:01:04+00:00,0
4530,121144112,https://github.com/JoshuaEbenezer/verilog-hdl.git,2018-02-11 16:43:57+00:00,Smorgasbord of HDL codes,JoshuaEbenezer/verilog-hdl,Verilog,verilog-hdl,19,3,2022-02-26 23:18:54+00:00,0
4531,120102608,https://github.com/bakhshalipour/Blokus-on-FPGA.git,2018-02-03 15:20:11+00:00,FPGA-based implementation of Blokus game,bakhshalipour/Blokus-on-FPGA,Verilog,Blokus-on-FPGA,18,3,2022-02-18 00:36:25+00:00,0
4532,121041165,https://github.com/digitalinvitro/EasyComp_PDP-11.git,2018-02-10 18:15:06+00:00,FPGA implementation of PDP-11 computer,digitalinvitro/EasyComp_PDP-11,Verilog,EasyComp_PDP-11,331,3,2023-10-20 12:07:20+00:00,0
4533,117067702,https://github.com/camelop/lr_riscv_cpu.git,2018-01-11 07:48:28+00:00,2017 SJTU SYSTEM project (RISCV-CPU with base inst),camelop/lr_riscv_cpu,Verilog,lr_riscv_cpu,14395,3,2024-04-08 02:49:02+00:00,1
4534,114370065,https://github.com/KurodaKanbei/System-Architecture.git,2017-12-15 12:48:43+00:00,A CPU with Tomasulo Algorithm,KurodaKanbei/System-Architecture,Verilog,System-Architecture,5206,3,2021-01-30 11:59:46+00:00,1
4535,117600929,https://github.com/dillonhuff/CGRA_partial_eval.git,2018-01-15 22:12:58+00:00,,dillonhuff/CGRA_partial_eval,Verilog,CGRA_partial_eval,16292,3,2023-02-04 03:34:43+00:00,0
4536,115232675,https://github.com/bqia0/Laser-Pointer-Paint.git,2017-12-24 01:34:39+00:00,ECE385 Final Project,bqia0/Laser-Pointer-Paint,Verilog,Laser-Pointer-Paint,8970,3,2023-12-17 09:56:21+00:00,0
4537,121321049,https://github.com/nqHITSZ/Systolic_Array_FIR.git,2018-02-13 00:43:43+00:00,Implementation of a FIR filter based on Systolic Array using Verilog,nqHITSZ/Systolic_Array_FIR,Verilog,Systolic_Array_FIR,348,3,2024-09-01 02:16:01+00:00,1
4538,114855717,https://github.com/fords/Design_of_Computer_Systems.git,2017-12-20 07:15:28+00:00,Designing Pipelined RISC Processor,fords/Design_of_Computer_Systems,Verilog,Design_of_Computer_Systems,4793,3,2022-05-23 03:39:24+00:00,0
4539,114865958,https://github.com/EatonL/DIV.git,2017-12-20 09:04:21+00:00,verilog实现定点数（小数）除法器,EatonL/DIV,Verilog,DIV,24,3,2024-07-24 04:38:22+00:00,0
4540,119213113,https://github.com/halfmanhalftaco/ice40svga.git,2018-01-28 00:00:29+00:00,Rudimentary example of generating 800x600 SVGA on a Lattice ICE40HX4K FPGA,halfmanhalftaco/ice40svga,Verilog,ice40svga,14,3,2024-06-25 16:44:08+00:00,0
4541,114135565,https://github.com/miss5plus0/MIPS-pipeline.git,2017-12-13 15:12:36+00:00,a simulation of MIPS-pipeline by using verilog in modelsim,miss5plus0/MIPS-pipeline,Verilog,MIPS-pipeline,1137,3,2022-12-15 03:22:53+00:00,1
4542,115600795,https://github.com/dreamtalen/HEVC_ME.git,2017-12-28 08:09:01+00:00,,dreamtalen/HEVC_ME,Verilog,HEVC_ME,876,3,2020-09-06 08:28:34+00:00,3
4543,120114474,https://github.com/bakhshalipour/Hazard-Detector.git,2018-02-03 17:42:08+00:00,Discovering hazards in combinational logic,bakhshalipour/Hazard-Detector,Verilog,Hazard-Detector,38,3,2022-02-18 00:36:58+00:00,0
4544,114851253,https://github.com/Ariskumar/Lorentz-attractor.git,2017-12-20 06:26:37+00:00,,Ariskumar/Lorentz-attractor,Verilog,Lorentz-attractor,172,2,2023-03-22 07:46:41+00:00,0
4545,121193326,https://github.com/hackerspacesv/LedMatrixDriver.git,2018-02-12 03:04:55+00:00,LED Matrix Driver for the Lattice ICE40 FPGA,hackerspacesv/LedMatrixDriver,Verilog,LedMatrixDriver,297,2,2020-12-10 13:08:24+00:00,1
4546,114664169,https://github.com/ionicsolutions/fecs.git,2017-12-18 16:38:35+00:00, FPGA-based high-resolution pulse sequencer for an ionic quantum network,ionicsolutions/fecs,Verilog,fecs,8,2,2023-12-27 11:45:22+00:00,2
4547,120043621,https://github.com/FSXAC/FPGAMandelbrot.git,2018-02-02 23:49:06+00:00,Mandelbrot set implemented on the DE1-SoC FPGA,FSXAC/FPGAMandelbrot,Verilog,FPGAMandelbrot,351,2,2024-08-02 14:03:24+00:00,1
4548,114062587,https://github.com/taoyilee/mock_ram.git,2017-12-13 02:19:39+00:00,Mocking RAM/ROM Generator,taoyilee/mock_ram,Verilog,mock_ram,373,2,2023-03-05 01:14:57+00:00,1
4549,116408160,https://github.com/oaxelou/ce232.git,2018-01-05 17:06:42+00:00,Computer Organization and Design (2nd year - 3rd semester),oaxelou/ce232,Verilog,ce232,33539,2,2022-03-31 18:00:55+00:00,1
4550,114061103,https://github.com/FPGA-Bot-Yang/Dark_Matter_BE.git,2017-12-13 02:03:34+00:00,,FPGA-Bot-Yang/Dark_Matter_BE,Verilog,Dark_Matter_BE,2064,2,2024-08-05 17:56:39+00:00,1
4551,116992012,https://github.com/hotseklots/ChristmasLights.git,2018-01-10 17:57:03+00:00,,hotseklots/ChristmasLights,Verilog,ChristmasLights,3405,2,2018-07-08 08:55:26+00:00,0
4552,118128601,https://github.com/balmerdx/asm18.git,2018-01-19 13:31:20+00:00,18 bit processor. Designed for Cyclone IV,balmerdx/asm18,Verilog,asm18,170,2,2020-02-24 23:27:44+00:00,1
